person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
12052000_12052000_30753;11259.057669301948;5905.859191607098;1.906421623682183;1385.0;443.0;3.126410835214447
additional_455;11650.57006373155;7218.754509847563;1.6139307754320034;1622.0;365.0;4.443835616438356
additional_827;6541.189539955198;3621.205418766031;1.8063569401661246;768.0;271.0;2.8339483394833946
additional_1182;3805.467956323124;3804.8975781937415;1.0001499063030372;372.0;286.0;1.3006993006993006
12052000_12052000_15959;10444.656098521136;4976.189319963971;2.0989265936121497;1173.0;366.0;3.2049180327868854
additional_1932;13389.155525881379;4283.141521181824;3.1260128715492415;1454.0;245.0;5.9346938775510205
12052000_12052000_18812;1942.55968668363;1942.55968668363;1.0;399.0;202.0;1.9752475247524752
additional_1992;5670.726597816618;2458.993815548245;2.30611665713047;1171.0;240.0;4.879166666666666
12052000_12052000_27964;24868.94783822524;18687.32559731183;1.3307922371622098;2128.0;1162.0;1.8313253012048192
additional_1469;13109.235623525037;4554.865695549454;2.8780729223990145;1452.0;340.0;4.270588235294118
12052000_12052000_28131;9777.417150542266;2459.917843977308;3.9746925591359132;1354.0;190.0;7.126315789473685
