departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
63212.0;12052000_12052000_29112;taxi100;1248;452465.53;5731319.05;9052;453244.79;5729760.72;1017.0;64613.0;384.0;5311.41;2715.83;-2;64412;64712
63217.0;additional_77;taxi149;7807;455365.03;5734496.7;4824;456461.83;5734078.52;613.0;64839.0;1009.0;9798.61;4091.1;-2;64417;64903
63222.0;additional_1784;taxi149;8610;455342.2;5735084.14;4812;455818.16;5733878.63;449.0;64540.0;869.0;9155.36;3471.21;-2;64422;64803
63226.0;additional_1783;taxi44;1486;454893.4;5734838.55;2863;452096.12;5732831.04;313.0;65079.0;1540.0;14421.91;5602.33;-2.1;64426;65147.5
63226.0;additional_550;taxi115;2780;453993.55;5734317.45;3499;453308.73;5733390.84;757.0;64562.0;579.0;5497.54;1603.34;-2;64426;64616.5
63228.0;additional_1334;taxi149;6222;455156.82;5734367.14;7652;453859.56;5732435.56;779.0;64226.0;219.0;3515.91;3515.91;-2;64428;64753.5
63245.0;additional_1127;taxi16;715;453980.49;5733899.18;8779;451755.01;5734273.64;230.0;64516.0;1041.0;13115.16;2852.69;-2;64445;64758.5
63258.0;additional_2218;taxi16;139;454519.46;5734809.57;8522;453900.55;5732014.4;639.0;64147.0;250.0;4498.88;4498.88;-2;64458;64833
63262.0;additional_1588;taxi163;3711;454201.36;5735717.52;862;457265.17;5734955.49;255.0;64535.0;1018.0;9050.68;4981.23;-2;64462;64999
63274.0;additional_500;taxi100;7403;454668.12;5734928.42;8254;453139.67;5731268.98;213.0;64942.0;1455.0;14684.28;4999.48;-2;64474;64987
63278.0;12052000_12052000_18173;taxi174;8142;455320.79;5737554.7;7341;454024.27;5740468.1;244.0;64374.0;852.0;7985.94;5296.86;-2.07;64478;65237
63286.0;additional_1835;taxi16;570;453964.05;5735541.84;1270;455093.37;5730154.34;438.0;65047.0;1323.0;17530.16;6459.09;-2.18;64486;65065
63286.0;additional_275;taxi93;7303;454656.44;5735076.57;10845;454815.59;5730446.33;162.0;64788.0;1340.0;11405.56;6165.14;-2.07;64486;64988.5
63317.0;12052000_12052000_24295;taxi69;7404;454950.47;5734948.24;5305;455489.39;5734258.9;396.0;64696.0;983.0;10072.49;1953.64;-2;64517;64809.5
63318.0;12052000_12052000_27524;taxi163;8584;457429.18;5734947.75;7404;454950.47;5734948.24;1128.0;64862.0;416.0;4143.53;3236.78;-2;64518;64939.5
63328.0;12052000_12052000_30962;taxi80;1767;454205.24;5734648.25;10952;454540.45;5734256.29;758.0;64156.0;70.0;625.58;625.58;-2;64528;64633
63332.0;additional_1576;taxi52;1779;453854.17;5734599.74;4813;455657.82;5733917.55;752.0;64886.0;802.0;9206.52;3493.33;-2;64532;64962.5
63333.0;12052000_12052000_27005;taxi6;5676;454573.13;5737473.77;3054;454740.29;5737357.82;424.0;63795.0;38.0;297.19;297.19;-2;64533;64590
