Link;x;y;00:00:00;01:00:00;02:00:00;03:00:00;04:00:00;05:00:00;06:00:00;07:00:00;08:00:00;09:00:00;10:00:00;11:00:00;12:00:00;13:00:00;14:00:00;15:00:00;16:00:00;17:00:00;18:00:00;19:00:00;20:00:00;21:00:00;22:00:00;23:00:00
6937;451772.79212982743;5735035.231600986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1;0;0;0
4759;453406.54044006515;5731528.822423132;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
10885;456313.56008338375;5731540.988629673;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0
4770;453868.13138093054;5737569.801234721;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0
4771;453546.597081673;5737484.402352073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
5620;454217.95688711334;5734157.195004684;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4773;453868.13138093054;5737569.801234721;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2108;453980.4854479368;5733899.180602352;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10855;454746.8640979533;5731299.686028649;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2107;453980.0015592832;5733932.341409255;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2106;453981.6898503043;5733812.669368099;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
10857;454850.94170253613;5731185.025036191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2105;453980.4854479368;5733899.180602352;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10856;454854.8616454205;5731082.896544688;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;0;0;0
10859;454692.69861298456;5731156.358743733;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2588;452572.5726182314;5735161.749304505;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0
2587;452704.9090615917;5735156.85589326;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10858;454758.3677849524;5731184.742940043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
2103;455887.2712116364;5733699.773181666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2102;455830.6222204972;5733592.659473287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2586;452605.6559985088;5735274.42145872;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2585;452803.5145719156;5735801.3436235925;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2101;455851.7378327815;5733632.593198229;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
4764;453076.5344768128;5737357.974345591;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4765;452947.9797679618;5737317.020360738;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
835;457016.2701557046;5735713.001671365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0
6944;453532.1315901085;5730438.677653699;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
4766;453391.583112999;5737442.168887667;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
6943;453548.56989814737;5730674.557297443;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
5614;448669.08765390347;5732621.577503446;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
4768;453546.597081673;5737484.402352073;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
6945;453545.399615;5730613.123421163;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
10850;455093.3669623784;5730154.341292448;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
4769;453391.583112999;5737442.168887667;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
5616;448998.55121309217;5732935.796049039;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0
2109;457365.3823838952;5739218.310397018;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;2;2;0;0;0;0;0;0
10852;454746.8640979533;5731299.686028649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
4781;456555.22053779126;5736232.534209986;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0
4783;454279.9625628163;5734376.724961192;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1271;455002.4312437599;5730161.692111637;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1270;455093.3669623784;5730154.341292448;0;0;0;0;0;0;1;6;4;0;0;0;0;0;1;1;3;1;1;0;0;0;0;0
7807;455365.0330429869;5734496.699485444;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10867;455923.3135341112;5730670.339398817;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1269;454860.93044301774;5730173.167466663;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0
2598;457444.0304670998;5739839.239357106;0;0;0;0;0;0;1;4;3;1;0;0;0;0;1;5;5;1;0;0;0;0;0;0
10869;455755.5795188443;5730627.763934818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2596;453723.1788278291;5734440.539117716;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
5621;454142.50388468674;5734272.45523715;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
4774;454114.196325433;5737627.801604745;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
4775;454001.7829711987;5737600.944005911;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0
5623;454217.95688711334;5734157.195004684;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
5624;457565.516980613;5740340.55172495;0;0;0;0;0;0;1;2;5;1;0;0;0;0;0;4;2;2;0;0;0;0;0;0
7804;455318.3618361623;5734387.990262851;0;0;0;0;0;0;2;2;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0
10861;454758.3677849524;5731184.742940043;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
7806;455283.3139670847;5734451.19937674;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5640;452422.1471408663;5739377.708574585;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0
4795;453033.26406558836;5735474.9583187;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2132;451532.79583282943;5736179.5692596715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
2131;451233.51426460594;5736341.949334943;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3460;451021.37282707344;5735133.793133741;0;0;0;0;0;0;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1282;455286.485560282;5736884.164394803;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0
1281;454752.8890729617;5735769.624859178;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4301;453188.3066411042;5731000.1101477025;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
4786;454223.92517397297;5734446.928178687;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
856;457524.02716221986;5735519.897339084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0
4302;453183.8934906351;5730989.006345723;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
4787;454233.3750727027;5734415.865904055;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5634;453727.0420719166;5734233.779211825;0;0;0;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
857;456442.2735494989;5735416.483273278;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
4788;456817.44557585596;5734269.657433062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
5636;457528.65639889345;5740319.619020689;0;0;0;0;0;0;1;3;2;0;0;0;0;0;1;2;0;2;0;0;0;0;0;0
859;456396.5578912616;5735580.902951206;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
7831;451285.6804951199;5734617.616318771;0;0;0;0;0;0;1;2;4;0;0;0;0;0;0;4;4;1;2;0;0;0;0;0
6500;453620.73730522994;5737217.92036019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
7830;454943.1331601242;5734840.429581214;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2144;454700.7920647942;5734354.902497049;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2143;454651.9486766031;5734334.009126598;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1295;453859.5570813186;5732435.557017314;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1294;453881.81822742923;5732360.787622564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1293;453881.81822742923;5732360.787622564;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1292;453833.44489380106;5732213.567724132;0;0;0;0;0;0;3;15;4;0;0;0;0;0;3;8;10;1;0;0;0;0;0;0
10843;454757.01733973145;5730383.2349545425;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10846;454836.71101638465;5730481.666177938;0;0;0;0;0;0;0;2;2;0;0;0;0;0;1;2;5;3;2;1;0;0;0;0
3469;454828.0627286668;5733768.234813828;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
10845;454815.58821431466;5730446.330248772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3468;454844.65268979815;5733723.751578879;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
862;457265.1706884263;5734955.486737806;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0
10848;454933.15540127933;5730602.827794731;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
3467;454845.9900097615;5733791.286775589;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
863;457524.02716221986;5735519.897339084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
10847;454819.8198124331;5730452.17611592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
3466;454828.0627286668;5733768.234813828;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
10849;454836.71101638465;5730481.666177938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
7822;455585.55915750505;5734314.464128468;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4796;453055.3701780165;5735494.450252862;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
866;456686.16568939143;5736360.08182453;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
867;456589.1274672481;5736458.2069002325;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;3;1;1;0;0;0;0;0
868;456568.0272449898;5736311.749535689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
7823;455553.8406848411;5734637.953643549;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7826;453507.07573213277;5734428.8381912485;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
10840;453999.5791156284;5731658.079112485;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
7828;453498.0208787408;5734591.85674507;0;0;0;0;0;0;2;5;4;1;1;0;1;0;0;2;1;1;0;0;0;0;0;0
10842;454815.58821431466;5730446.330248772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0
7827;453498.0208787408;5734591.85674507;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10841;453977.2124565312;5731781.5877393065;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
6990;453032.39353409904;5733298.026855855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
6993;453032.39353409904;5733298.026855855;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6992;452918.1806917592;5733260.242012146;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
6995;452918.1806917592;5733260.242012146;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
7842;455771.74656535697;5733501.115204267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
10492;453283.0598818802;5730136.455910665;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0
2152;451532.79583282943;5736179.5692596715;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
3482;454177.1814244526;5737390.037335025;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0
2151;451368.45306706836;5736088.413862387;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3480;454308.54487741576;5737410.486928683;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;5;2;4;0;0;0;0;0;0
6509;453525.7473370452;5732826.5692309225;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
874;456145.50374272134;5733737.992520811;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
875;456076.77361342165;5733601.67355639;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
876;456182.0148274886;5733806.211529368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0
6502;453580.92977717204;5737354.395335592;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0
10011;454049.06254566443;5733308.502352293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0
6985;453859.5570813186;5732435.557017314;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
7832;451558.2796576445;5734650.378251592;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
6501;453565.7193688669;5737412.729408565;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
6988;454428.9216590302;5732468.35801389;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10013;454135.4992433944;5730592.493118367;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0
10012;454264.7902751877;5733319.396423514;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;3;3;1;0;0;0;0;0;0
6506;453546.597081673;5737484.402352073;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
10015;454135.4992433944;5730592.493118367;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
10014;454312.0598843426;5730553.896332121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0
6989;454402.78391345486;5732558.13090828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
6505;453507.7537924836;5737614.284509551;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
6507;453493.92955121107;5732825.6505253455;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
5671;454312.5609954291;5732748.075985244;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
5672;454084.11107908137;5732676.555238944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0
7851;452497.5720349539;5735851.626941643;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5673;454211.31314926705;5732716.372868675;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
10020;453606.9310739953;5734329.838049483;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
4343;453658.78071143857;5736162.343582149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
5674;453945.5489079725;5732629.982023678;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
7852;452442.0904880673;5735827.325192453;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;0
5675;454084.11107908137;5732676.555238944;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
4344;453390.97684131865;5736193.457842521;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
3013;453805.79401628184;5733846.268388747;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3012;453719.79209692904;5733841.496773817;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3011;453805.79401628184;5733846.268388747;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
3010;455371.8916606493;5733025.807260906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0
2162;453980.707649843;5733795.08243956;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2161;453981.6898503043;5733812.669368099;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2160;454811.76806472417;5737174.3570535295;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
3490;453357.432641715;5733403.3957693735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
3008;454656.4355669739;5735076.5666349325;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
3007;454533.6003734453;5735070.845393541;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
884;456721.41123830096;5731913.75292492;0;0;0;0;0;0;1;3;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2159;455078.57324705884;5737034.169535127;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;2;0;0;0;0
10022;454190.0768417408;5731114.688122317;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0
7844;455819.42500524083;5733598.185476571;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
4335;453980.9875584076;5734209.406834797;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7843;455851.7378327815;5733632.593198229;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6996;452742.0769968172;5733214.96505972;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0
5666;454349.02220840787;5732763.07228475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
6512;453525.7473370452;5732826.5692309225;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0
6998;452444.06925484905;5733153.436862349;0;0;0;0;0;0;3;3;4;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0
5668;454312.5609954291;5732748.075985244;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
5669;454349.02220840787;5732763.07228475;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
4350;454037.2114089064;5736145.136205043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
4353;454239.36341347854;5735183.15813591;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
5200;454573.12606410123;5737473.76943556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
4354;454241.9690990909;5735217.74793197;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4355;454241.9690990909;5735217.74793197;0;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0
2177;452698.60047414515;5734179.047208218;0;0;0;0;0;1;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3024;454112.09470742836;5735721.88285954;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3023;454101.0123827555;5735442.673285995;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2176;452922.6184292751;5734186.8245592415;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3022;454110.9142384402;5735695.343981746;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2174;453140.58001994895;5734194.412406038;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2173;452922.6184292751;5734186.8245592415;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2172;453373.97869733034;5734211.332029902;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2171;453140.58001994895;5734194.412406038;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
3019;452965.16575130494;5731054.786092879;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
3018;452571.8451405243;5731232.317688626;0;0;0;0;0;0;2;4;2;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0
3017;453040.8411746814;5731032.791889877;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0
3016;452965.16575130494;5731054.786092879;0;0;0;0;0;0;4;9;2;0;0;0;0;0;1;7;6;1;1;0;0;0;0;0
2169;453373.97869733034;5734211.332029902;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3499;453308.72751788114;5733390.844773217;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0
5676;454573.12606410123;5737473.76943556;0;0;0;0;0;0;1;5;0;1;0;0;0;0;3;2;5;2;2;1;1;0;0;0
4345;453811.5224777886;5736156.745987004;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4347;454037.2114089064;5736145.136205043;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
7857;455839.798488991;5733588.118874333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
417;452754.5558379062;5736247.487540001;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
4348;453811.5224777886;5736156.745987004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
418;452790.4602576025;5736172.929096189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
7859;455876.6367948135;5733661.571557917;0;0;0;0;0;0;0;5;3;1;0;0;0;0;0;1;3;3;0;0;0;0;0;0
4349;454127.71453897643;5736141.663154019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
419;454624.5644199504;5733363.902416772;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
7858;455790.7309181519;5733491.627856793;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2180;452698.60047414515;5734179.047208218;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0
7871;453597.51942577073;5734703.888641891;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
7872;453595.36658007314;5734504.7695318265;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
6541;456476.5637684487;5736477.509305889;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
6544;456680.996546846;5736297.417515062;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;0
8720;450977.6096476115;5732698.009137265;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6543;456447.1020339318;5736326.7424553735;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
3034;453849.3505866997;5734873.884881413;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3033;453832.15676458256;5734872.207314238;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
3030;453980.9875584076;5734209.406834797;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
