RequestId;actualWaitTime;estimatedWaitTime;deviate
drt_9020;467.0;467.0;0.0
drt_142;158.0;158.0;0.0
drt_9025;61.0;61.0;0.0
drt_143;244.0;244.0;0.0
drt_9024;232.0;182.0;50.0
drt_140;714.0;653.0;61.0
drt_9023;407.0;407.0;0.0
drt_141;886.0;785.0;101.0
drt_9022;298.0;298.0;0.0
drt_9029;712.0;712.0;0.0
drt_9028;733.0;733.0;0.0
drt_9027;638.0;499.0;139.0
drt_9026;822.0;517.0;305.0
drt_148;84.0;84.0;0.0
drt_149;84.0;84.0;0.0
drt_146;535.0;535.0;0.0
drt_147;380.0;348.0;32.0
drt_144;401.0;401.0;0.0
drt_145;153.0;153.0;0.0
drt_9032;121.0;123.0;-2.0
drt_9031;877.0;877.0;0.0
drt_9030;771.0;771.0;0.0
drt_153;493.0;192.0;301.0
drt_9036;867.0;867.0;0.0
drt_154;884.0;583.0;301.0
drt_9035;305.0;305.0;0.0
drt_151;333.0;314.0;19.0
drt_9034;352.0;341.0;11.0
drt_152;227.0;227.0;0.0
drt_9033;688.0;686.0;2.0
drt_150;821.0;243.0;578.0
drt_9039;676.0;676.0;0.0
drt_9038;332.0;332.0;0.0
drt_9037;104.0;106.0;-2.0
drt_159;158.0;158.0;0.0
drt_157;106.0;106.0;0.0
drt_158;166.0;166.0;0.0
drt_155;392.0;373.0;19.0
drt_156;318.0;320.0;-2.0
drt_1997;722.0;722.0;0.0
drt_1996;691.0;691.0;0.0
drt_1995;811.0;811.0;0.0
drt_1994;571.0;571.0;0.0
drt_1993;613.0;613.0;0.0
drt_1992;596.0;596.0;0.0
drt_1991;848.0;848.0;0.0
drt_1990;839.0;839.0;0.0
drt_164;468.0;468.0;0.0
drt_9003;745.0;745.0;0.0
drt_165;473.0;311.0;162.0
drt_9002;745.0;745.0;0.0
drt_162;424.0;353.0;71.0
drt_9001;754.0;443.0;311.0
drt_163;195.0;195.0;0.0
drt_9000;833.0;409.0;424.0
drt_160;84.0;84.0;0.0
drt_9007;864.0;864.0;0.0
drt_161;896.0;401.0;495.0
drt_9006;297.0;299.0;-2.0
drt_9005;125.0;125.0;0.0
drt_9004;740.0;737.0;3.0
drt_9009;438.0;438.0;0.0
drt_9008;812.0;781.0;31.0
drt_168;64.0;64.0;0.0
drt_169;441.0;273.0;168.0
drt_1989;676.0;676.0;0.0
drt_166;85.0;85.0;0.0
drt_1988;876.0;871.0;5.0
drt_167;183.0;183.0;0.0
drt_1987;388.0;384.0;4.0
drt_1986;281.0;281.0;0.0
drt_1985;448.0;443.0;5.0
drt_1984;491.0;491.0;0.0
drt_1983;392.0;394.0;-2.0
drt_1982;774.0;774.0;0.0
drt_1981;835.0;533.0;302.0
drt_1980;701.0;278.0;423.0
drt_9010;537.0;537.0;0.0
drt_175;277.0;277.0;0.0
drt_9014;249.0;246.0;3.0
drt_176;885.0;514.0;371.0
drt_9013;543.0;543.0;0.0
drt_173;264.0;264.0;0.0
drt_9012;61.0;61.0;0.0
drt_174;940.0;789.0;151.0
drt_9011;693.0;693.0;0.0
drt_171;598.0;436.0;162.0
drt_9018;938.0;363.0;575.0
drt_172;124.0;124.0;0.0
drt_9017;269.0;269.0;0.0
drt_9016;279.0;281.0;-2.0
drt_170;196.0;196.0;0.0
drt_9015;250.0;239.0;11.0
drt_9019;882.0;882.0;0.0
drt_179;404.0;404.0;0.0
drt_1979;248.0;248.0;0.0
drt_1978;648.0;648.0;0.0
drt_177;593.0;593.0;0.0
drt_1977;471.0;368.0;103.0
drt_178;222.0;222.0;0.0
drt_1976;355.0;355.0;0.0
drt_186;161.0;161.0;0.0
drt_187;437.0;437.0;0.0
drt_184;193.0;193.0;0.0
drt_185;411.0;411.0;0.0
drt_182;61.0;61.0;0.0
drt_183;781.0;729.0;52.0
drt_180;593.0;510.0;83.0
drt_181;521.0;252.0;269.0
drt_188;129.0;131.0;-2.0
drt_189;558.0;558.0;0.0
drt_190;61.0;61.0;0.0
drt_197;124.0;124.0;0.0
drt_198;148.0;148.0;0.0
drt_195;373.0;373.0;0.0
drt_196;139.0;141.0;-2.0
