person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
additional_351;9605.206268460784;6015.390091491546;1.5967719669663396;1550.0;414.0;3.743961352657005
additional_2067;2169.4234289545934;2169.4234289545934;1.0;1014.0;193.0;5.253886010362694
12052000_12052000_20037;1752.6650035781838;1752.6650035781838;1.0;210.0;125.0;1.68
additional_705;11772.148048327894;4193.521245225997;2.807222703767051;1677.0;313.0;5.357827476038339
additional_2375;15894.565486123598;5489.601185403806;2.895395302738084;1668.0;358.0;4.659217877094972
12052000_12052000_26739;3700.6841058093323;3259.901574496068;1.135213447780675;446.0;249.0;1.7911646586345382
additional_1976;2672.8488135298894;2672.8488135298894;1.0;504.0;175.0;2.88
additional_1919;8145.964711907621;5375.505599371937;1.5153857737324985;1412.0;407.0;3.4692874692874693
additional_682;2279.2585080535387;2279.2585080535387;1.0;766.0;150.0;5.1066666666666665
additional_176;10244.25889391609;6382.745663735415;1.6049924959599247;1157.0;387.0;2.9896640826873386
additional_468;8770.665817686278;5852.791620947986;1.4985440086906219;1340.0;417.0;3.2134292565947242
additional_1282;6511.658549854119;2430.7010388366234;2.6789220252979833;990.0;179.0;5.5307262569832405
additional_1906;7033.940479769866;4621.7190441787825;1.5219316476256517;1504.0;317.0;4.744479495268139
additional_834;11086.221241581727;4923.011414985544;2.2519186544714276;1402.0;381.0;3.679790026246719
additional_764;4114.96736184945;3719.1406276671096;1.1064296228106407;1404.0;289.0;4.858131487889273
additional_1352;7807.932257358467;5297.909492014153;1.473776075096756;1624.0;350.0;4.64
additional_1199;5670.627991722352;3886.040526309086;1.4592302765067262;1184.0;270.0;4.385185185185185
additional_230;5519.455515668529;2099.4402438521274;2.6290129151479142;849.0;167.0;5.083832335329341
additional_653;13816.056234823853;5082.303913813355;2.718463214541884;1712.0;435.0;3.935632183908046
additional_2145;7123.475524574559;5087.1396475009315;1.4002909332504725;897.0;383.0;2.342036553524804
additional_1041;4067.6243946355767;2961.9414100631793;1.3732967103318943;844.0;206.0;4.097087378640777
additional_1488;12164.491807395892;3406.355111744892;3.57111675334539;926.0;289.0;3.204152249134948
additional_83;1205.4999490572222;1205.4999490572222;1.0;1209.0;71.0;17.028169014084508
additional_1716;5755.086617836806;1802.7864032256691;3.1923286128292347;957.0;130.0;7.361538461538461
additional_1010;12048.58850938073;6708.946184472302;1.795898816011806;1768.0;384.0;4.604166666666667
additional_2135;5630.202155783114;5377.42663597731;1.0470067816666482;1003.0;408.0;2.4583333333333335
additional_419;10137.145693544473;3823.7894435356147;2.651073194075064;1576.0;310.0;5.083870967741936
additional_1331;3438.348289800729;3438.348289800729;1.0;282.0;221.0;1.2760180995475112
additional_2153;3938.660325649474;2386.7064951353786;1.6502491335559322;1015.0;224.0;4.53125
additional_556;8007.046710165291;1921.1492823199026;4.167842022404581;1032.0;124.0;8.32258064516129
additional_1390;10427.513958381574;7947.164556491717;1.312104950672471;1183.0;414.0;2.857487922705314
additional_901;9151.493792706742;4623.422555621361;1.979376464645212;1101.0;297.0;3.707070707070707
additional_806;8722.080023166378;4745.013881457712;1.838156903449748;1231.0;323.0;3.8111455108359134
additional_1429;6087.9760038990335;3259.8120833323346;1.8675849552884702;1320.0;245.0;5.387755102040816
additional_1760;12435.165446516145;7180.084787301121;1.7318967414576067;1547.0;541.0;2.8595194085027726
additional_536;2913.27962008095;2828.977578689962;1.0297994731474778;271.0;191.0;1.418848167539267
additional_1860;7579.423967456376;4580.619331065838;1.6546723094959221;1233.0;348.0;3.543103448275862
additional_2262;9243.771539031977;5777.444769424834;1.5999757519018618;1753.0;444.0;3.9481981981981984
12052000_12052000_19840;10943.72071852014;6577.8369140361265;1.6637263680356482;1849.0;498.0;3.71285140562249
additional_926;6864.451370728421;4738.277179236307;1.4487230508188211;1023.0;407.0;2.5135135135135136
additional_80;2825.4570484149413;2825.4570484149413;1.0;1334.0;183.0;7.2896174863387975
additional_1648;10914.284485371676;4800.333084947992;2.2736514929754974;1628.0;309.0;5.268608414239482
additional_187;3393.37363231333;2621.7506592360705;1.294315926024062;1392.0;225.0;6.1866666666666665
additional_143;9590.814236971133;1858.6600242456564;5.160069142210985;1170.0;147.0;7.959183673469388
additional_1916;7319.406639508167;4099.61136223071;1.7853903682044336;1583.0;299.0;5.294314381270903
additional_1321;4298.375824544584;3300.7875356052014;1.302227355798735;960.0;234.0;4.102564102564102
additional_2279;8385.429415743887;1978.9277941079984;4.237359968721658;1208.0;149.0;8.10738255033557
