RequestId;actualWaitTime;estimatedWaitTime;deviate
drt_9064;629.0;629.0;0.0
drt_9063;710.0;630.0;80.0
drt_9062;669.0;669.0;0.0
drt_9069;593.0;593.0;0.0
drt_9068;227.0;227.0;0.0
drt_9067;929.0;928.0;1.0
drt_9066;127.0;127.0;0.0
drt_9072;174.0;176.0;-2.0
drt_9071;790.0;738.0;52.0
drt_9070;546.0;546.0;0.0
drt_9076;1107.0;516.0;591.0
drt_9075;1252.0;1200.0;52.0
drt_9074;679.0;679.0;0.0
drt_9073;491.0;400.0;91.0
drt_9079;467.0;467.0;0.0
drt_9078;166.0;168.0;-2.0
drt_9077;546.0;546.0;0.0
drt_6800;1089.0;847.0;242.0
drt_6803;786.0;786.0;0.0
drt_6804;1152.0;1000.0;152.0
drt_6801;229.0;231.0;-2.0
drt_6802;1016.0;1016.0;0.0
drt_119;449.0;172.0;277.0
drt_9043;634.0;634.0;0.0
drt_9042;13.0;13.0;0.0
drt_9041;173.0;173.0;0.0
drt_9040;739.0;739.0;0.0
drt_120;210.0;212.0;-2.0
drt_9047;1128.0;1059.0;69.0
drt_121;453.0;453.0;0.0
drt_9046;495.0;495.0;0.0
drt_9045;343.0;343.0;0.0
drt_9044;61.0;61.0;0.0
drt_9049;799.0;582.0;217.0
drt_9048;902.0;620.0;282.0
drt_128;199.0;199.0;0.0
drt_129;86.0;86.0;0.0
drt_126;642.0;642.0;0.0
drt_127;92.0;92.0;0.0
drt_124;250.0;250.0;0.0
drt_125;845.0;505.0;340.0
drt_122;768.0;768.0;0.0
drt_123;654.0;654.0;0.0
drt_9050;1082.0;803.0;279.0
drt_9054;99.0;99.0;0.0
drt_9053;641.0;520.0;121.0
drt_9052;221.0;223.0;-2.0
drt_9051;627.0;627.0;0.0
drt_131;992.0;332.0;660.0
drt_9058;331.0;331.0;0.0
drt_132;73.0;73.0;0.0
drt_9057;740.0;740.0;0.0
drt_9056;872.0;386.0;486.0
drt_130;452.0;452.0;0.0
drt_9055;756.0;756.0;0.0
drt_9059;1004.0;1004.0;0.0
drt_139;119.0;119.0;0.0
drt_137;606.0;505.0;101.0
drt_138;66.0;66.0;0.0
drt_135;253.0;253.0;0.0
drt_136;406.0;406.0;0.0
drt_133;319.0;319.0;0.0
drt_134;64.0;64.0;0.0
drt_9021;248.0;248.0;0.0
drt_9020;273.0;273.0;0.0
drt_142;156.0;156.0;0.0
drt_9025;347.0;347.0;0.0
drt_143;294.0;294.0;0.0
drt_9024;811.0;811.0;0.0
drt_140;795.0;629.0;166.0
drt_9023;251.0;251.0;0.0
drt_141;884.0;783.0;101.0
drt_9022;186.0;186.0;0.0
drt_9029;134.0;134.0;0.0
drt_9028;363.0;280.0;83.0
drt_9027;1083.0;1007.0;76.0
drt_9026;597.0;597.0;0.0
drt_148;988.0;355.0;633.0
drt_149;664.0;288.0;376.0
drt_146;69.0;69.0;0.0
drt_147;380.0;348.0;32.0
drt_144;597.0;492.0;105.0
drt_145;142.0;142.0;0.0
drt_9032;795.0;795.0;0.0
drt_9031;958.0;956.0;2.0
drt_9030;1128.0;1128.0;0.0
drt_153;315.0;315.0;0.0
drt_9036;1020.0;1020.0;0.0
drt_154;61.0;61.0;0.0
drt_9035;218.0;166.0;52.0
drt_151;322.0;303.0;19.0
drt_9034;426.0;426.0;0.0
drt_152;108.0;108.0;0.0
drt_9033;61.0;61.0;0.0
drt_150;294.0;294.0;0.0
drt_9039;899.0;899.0;0.0
drt_9038;409.0;409.0;0.0
drt_9037;991.0;810.0;181.0
drt_159;178.0;178.0;0.0
drt_157;1079.0;171.0;908.0
drt_158;110.0;112.0;-2.0
drt_155;381.0;362.0;19.0
drt_156;307.0;307.0;0.0
drt_1997;291.0;291.0;0.0
drt_1996;300.0;296.0;4.0
drt_1995;318.0;318.0;0.0
drt_1994;899.0;899.0;0.0
drt_1993;456.0;456.0;0.0
drt_1992;904.0;904.0;0.0
drt_1991;762.0;762.0;0.0
drt_1990;219.0;219.0;0.0
drt_164;457.0;457.0;0.0
drt_9003;1082.0;1050.0;32.0
drt_165;546.0;152.0;394.0
drt_9002;331.0;331.0;0.0
drt_162;444.0;373.0;71.0
drt_9001;313.0;313.0;0.0
drt_163;861.0;607.0;254.0
drt_9000;185.0;185.0;0.0
drt_160;214.0;214.0;0.0
drt_9007;515.0;515.0;0.0
drt_161;553.0;492.0;61.0
drt_9006;802.0;635.0;167.0
drt_9005;61.0;61.0;0.0
drt_9004;927.0;650.0;277.0
drt_9009;566.0;566.0;0.0
drt_9008;570.0;570.0;0.0
drt_168;106.0;106.0;0.0
drt_169;648.0;645.0;3.0
drt_1989;480.0;480.0;0.0
drt_166;99.0;99.0;0.0
drt_1988;601.0;601.0;0.0
drt_167;203.0;203.0;0.0
drt_1987;302.0;302.0;0.0
drt_1986;1059.0;1059.0;0.0
drt_1985;1010.0;1010.0;0.0
drt_1984;1052.0;845.0;207.0
drt_1983;653.0;653.0;0.0
drt_1982;406.0;406.0;0.0
drt_1981;1064.0;1064.0;0.0
drt_1980;199.0;199.0;0.0
drt_9010;463.0;463.0;0.0
drt_175;350.0;219.0;131.0
drt_9014;1060.0;881.0;179.0
drt_176;1081.0;1081.0;0.0
drt_9013;594.0;594.0;0.0
drt_173;264.0;264.0;0.0
drt_9012;652.0;652.0;0.0
drt_174;129.0;131.0;-2.0
drt_9011;826.0;815.0;11.0
drt_171;671.0;277.0;394.0
drt_9018;421.0;164.0;257.0
drt_172;169.0;171.0;-2.0
drt_9017;642.0;608.0;34.0
drt_9016;1051.0;840.0;211.0
drt_170;299.0;238.0;61.0
drt_9015;543.0;330.0;213.0
drt_9019;129.0;131.0;-2.0
drt_179;597.0;518.0;79.0
drt_1979;638.0;638.0;0.0
drt_1978;1047.0;1047.0;0.0
drt_177;638.0;638.0;0.0
drt_1977;216.0;216.0;0.0
drt_178;266.0;266.0;0.0
drt_1976;1179.0;1176.0;3.0
drt_186;91.0;91.0;0.0
drt_187;768.0;307.0;461.0
drt_184;168.0;168.0;0.0
drt_185;134.0;136.0;-2.0
drt_182;83.0;83.0;0.0
drt_183;168.0;168.0;0.0
drt_180;448.0;448.0;0.0
drt_181;69.0;71.0;-2.0
drt_188;136.0;113.0;23.0
drt_189;98.0;98.0;0.0
drt_190;231.0;231.0;0.0
drt_197;70.0;70.0;0.0
drt_198;123.0;125.0;-2.0
drt_195;708.0;615.0;93.0
drt_196;158.0;160.0;-2.0
drt_193;421.0;421.0;0.0
drt_194;570.0;227.0;343.0
drt_191;307.0;307.0;0.0
drt_192;277.0;277.0;0.0
drt_199;368.0;368.0;0.0
drt_1999;533.0;502.0;31.0
drt_1998;1069.0;912.0;157.0
drt_1832;404.0;404.0;0.0
drt_1831;1144.0;1073.0;71.0
drt_1830;1110.0;1107.0;3.0
drt_1829;31.0;31.0;0.0
drt_1828;1081.0;807.0;274.0
drt_1827;694.0;694.0;0.0
drt_1826;764.0;420.0;344.0
drt_1825;716.0;198.0;518.0
drt_1824;216.0;216.0;0.0
drt_1823;261.0;261.0;0.0
drt_1822;155.0;154.0;1.0
drt_1821;1204.0;1192.0;12.0
drt_1820;733.0;733.0;0.0
drt_1819;1115.0;1113.0;2.0
drt_1818;477.0;477.0;0.0
drt_1817;194.0;194.0;0.0
drt_1816;777.0;777.0;0.0
drt_1815;311.0;311.0;0.0
drt_1814;1146.0;894.0;252.0
drt_1813;827.0;827.0;0.0
drt_1812;2.0;2.0;0.0
drt_1811;1177.0;1174.0;3.0
drt_1854;830.0;830.0;0.0
drt_1853;935.0;924.0;11.0
drt_1852;395.0;395.0;0.0
drt_1851;726.0;726.0;0.0
drt_1850;299.0;299.0;0.0
drt_4091;711.0;711.0;0.0
drt_4090;193.0;193.0;0.0
drt_4093;435.0;435.0;0.0
drt_4092;890.0;639.0;251.0
drt_4095;735.0;735.0;0.0
drt_4094;407.0;407.0;0.0
drt_4097;668.0;668.0;0.0
drt_4096;577.0;577.0;0.0
drt_4099;1091.0;1091.0;0.0
drt_4098;676.0;488.0;188.0
drt_304;412.0;412.0;0.0
drt_305;165.0;167.0;-2.0
drt_302;661.0;661.0;0.0
drt_1849;880.0;658.0;222.0
drt_303;441.0;314.0;127.0
drt_1848;370.0;370.0;0.0
drt_300;396.0;396.0;0.0
drt_1847;908.0;794.0;114.0
drt_301;631.0;297.0;334.0
drt_1846;744.0;744.0;0.0
