RequestId;actualWaitTime;estimatedWaitTime;deviate
drt_6766;426.0;426.0;0.0
drt_4102;312.0;253.0;59.0
drt_5433;211.0;211.0;0.0
drt_6767;360.0;360.0;0.0
drt_4105;808.0;677.0;131.0
drt_5436;283.0;283.0;0.0
drt_6764;111.0;111.0;0.0
drt_4104;537.0;448.0;89.0
drt_5435;328.0;328.0;0.0
drt_6765;76.0;76.0;0.0
drt_4107;218.0;138.0;80.0
drt_5438;79.0;81.0;-2.0
drt_4106;335.0;335.0;0.0
drt_5437;87.0;87.0;0.0
drt_4109;100.0;102.0;-2.0
drt_6768;179.0;179.0;0.0
drt_4108;197.0;199.0;-2.0
drt_5439;322.0;322.0;0.0
drt_6769;712.0;598.0;114.0
drt_5519;565.0;565.0;0.0
drt_5518;64.0;65.0;-1.0
drt_6849;1141.0;535.0;606.0
drt_6850;685.0;654.0;31.0
drt_6851;498.0;498.0;0.0
drt_5520;239.0;239.0;0.0
drt_5522;443.0;445.0;-2.0
drt_6854;144.0;144.0;0.0
drt_5521;61.0;61.0;0.0
drt_6855;1164.0;1164.0;0.0
drt_5524;152.0;154.0;-2.0
drt_6852;806.0;805.0;1.0
drt_5523;80.0;80.0;0.0
drt_6853;318.0;318.0;0.0
drt_5526;328.0;328.0;0.0
drt_6858;207.0;209.0;-2.0
drt_5525;588.0;361.0;227.0
drt_6859;397.0;397.0;0.0
drt_5528;61.0;61.0;0.0
drt_6856;23.0;23.0;0.0
drt_5527;117.0;119.0;-2.0
drt_6857;555.0;264.0;291.0
drt_5529;125.0;125.0;0.0
drt_6861;61.0;61.0;0.0
drt_6862;235.0;235.0;0.0
drt_4200;182.0;182.0;0.0
drt_5531;433.0;365.0;68.0
drt_5530;374.0;374.0;0.0
drt_6860;890.0;700.0;190.0
drt_4202;78.0;78.0;0.0
drt_5533;778.0;447.0;331.0
drt_6865;297.0;299.0;-2.0
drt_4201;831.0;705.0;126.0
drt_5532;91.0;91.0;0.0
drt_6866;654.0;379.0;275.0
drt_4204;691.0;358.0;333.0
drt_5535;494.0;426.0;68.0
drt_6863;117.0;119.0;-2.0
drt_4203;308.0;308.0;0.0
drt_5534;164.0;164.0;0.0
drt_6864;318.0;318.0;0.0
drt_4206;1156.0;1000.0;156.0
drt_5537;67.0;67.0;0.0
drt_6869;558.0;558.0;0.0
drt_4205;161.0;161.0;0.0
drt_5536;270.0;270.0;0.0
drt_4208;313.0;290.0;23.0
drt_5539;68.0;68.0;0.0
drt_6867;495.0;361.0;134.0
drt_4207;930.0;418.0;512.0
drt_5538;147.0;147.0;0.0
drt_6868;911.0;741.0;170.0
drt_6829;99.0;99.0;0.0
drt_6827;421.0;421.0;0.0
drt_6828;914.0;564.0;350.0
drt_5500;120.0;122.0;-2.0
drt_6832;1025.0;1017.0;8.0
drt_6833;328.0;328.0;0.0
drt_5502;223.0;223.0;0.0
drt_6830;1109.0;759.0;350.0
drt_5501;106.0;106.0;0.0
drt_6831;86.0;86.0;0.0
drt_5504;166.0;168.0;-2.0
drt_6836;673.0;673.0;0.0
drt_5503;287.0;287.0;0.0
drt_6837;512.0;241.0;271.0
drt_5506;61.0;61.0;0.0
drt_6834;486.0;486.0;0.0
drt_5505;828.0;486.0;342.0
drt_6835;1027.0;1023.0;4.0
drt_5508;130.0;132.0;-2.0
drt_5507;131.0;131.0;0.0
drt_6838;778.0;778.0;0.0
drt_5509;130.0;130.0;0.0
drt_6839;545.0;545.0;0.0
drt_6840;1130.0;1130.0;0.0
drt_5511;432.0;270.0;162.0
drt_6843;173.0;175.0;-2.0
drt_5510;61.0;61.0;0.0
drt_6844;565.0;565.0;0.0
drt_5513;305.0;305.0;0.0
drt_6841;315.0;315.0;0.0
drt_5512;675.0;347.0;328.0
drt_6842;530.0;530.0;0.0
drt_5515;468.0;195.0;273.0
drt_6847;103.0;103.0;0.0
drt_5514;185.0;187.0;-2.0
drt_6848;1042.0;1042.0;0.0
drt_5517;128.0;130.0;-2.0
drt_6845;48.0;48.0;0.0
drt_5516;249.0;188.0;61.0
drt_6846;113.0;113.0;0.0
drt_6807;684.0;491.0;193.0
drt_6808;164.0;164.0;0.0
drt_6805;1030.0;1030.0;0.0
drt_6806;769.0;769.0;0.0
drt_6809;3.0;3.0;0.0
drt_9083;255.0;255.0;0.0
drt_9082;58.0;58.0;0.0
drt_9081;266.0;255.0;11.0
drt_9080;511.0;452.0;59.0
drt_9087;321.0;260.0;61.0
drt_9086;655.0;594.0;61.0
drt_9085;172.0;172.0;0.0
drt_9084;899.0;899.0;0.0
drt_9089;94.0;96.0;-2.0
drt_9088;398.0;398.0;0.0
drt_6810;274.0;276.0;-2.0
drt_6811;80.0;80.0;0.0
drt_6814;305.0;305.0;0.0
drt_6815;568.0;568.0;0.0
drt_6812;288.0;288.0;0.0
drt_6813;886.0;874.0;12.0
drt_6818;536.0;536.0;0.0
drt_6819;135.0;135.0;0.0
drt_6816;938.0;938.0;0.0
drt_6817;601.0;601.0;0.0
drt_9090;651.0;651.0;0.0
drt_9094;693.0;526.0;167.0
drt_9093;384.0;386.0;-2.0
drt_9092;712.0;712.0;0.0
drt_9091;813.0;752.0;61.0
drt_9098;432.0;432.0;0.0
drt_9097;106.0;106.0;0.0
drt_9096;1057.0;1057.0;0.0
drt_9095;677.0;677.0;0.0
drt_9099;230.0;232.0;-2.0
drt_6821;61.0;61.0;0.0
drt_6822;152.0;150.0;2.0
drt_6820;171.0;171.0;0.0
drt_6825;168.0;168.0;0.0
drt_6826;401.0;401.0;0.0
drt_6823;576.0;576.0;0.0
drt_6824;61.0;61.0;0.0
drt_9061;224.0;224.0;0.0
drt_9060;965.0;965.0;0.0
drt_9065;553.0;461.0;92.0
drt_9064;202.0;202.0;0.0
drt_9063;653.0;447.0;206.0
drt_9062;214.0;214.0;0.0
drt_9069;61.0;61.0;0.0
drt_9068;149.0;149.0;0.0
drt_9067;166.0;166.0;0.0
drt_9066;407.0;407.0;0.0
drt_9072;276.0;215.0;61.0
drt_9071;61.0;61.0;0.0
drt_9070;393.0;341.0;52.0
drt_9076;469.0;469.0;0.0
drt_9075;61.0;61.0;0.0
drt_9074;684.0;684.0;0.0
drt_9073;122.0;122.0;0.0
drt_9079;922.0;624.0;298.0
drt_9078;64.0;64.0;0.0
drt_9077;87.0;87.0;0.0
drt_6800;160.0;160.0;0.0
drt_6803;292.0;292.0;0.0
drt_6804;877.0;877.0;0.0
drt_6801;143.0;143.0;0.0
drt_6802;1065.0;1065.0;0.0
drt_119;125.0;125.0;0.0
drt_9043;139.0;139.0;0.0
drt_9042;118.0;120.0;-2.0
drt_9041;405.0;407.0;-2.0
drt_9040;913.0;554.0;359.0
drt_120;398.0;398.0;0.0
drt_9047;246.0;248.0;-2.0
drt_121;253.0;253.0;0.0
drt_9046;562.0;562.0;0.0
drt_9045;331.0;331.0;0.0
drt_9044;456.0;226.0;230.0
drt_9049;209.0;209.0;0.0
drt_9048;490.0;490.0;0.0
drt_128;217.0;217.0;0.0
drt_129;288.0;288.0;0.0
drt_126;514.0;453.0;61.0
drt_127;313.0;222.0;91.0
drt_124;260.0;262.0;-2.0
drt_125;544.0;544.0;0.0
drt_122;1030.0;512.0;518.0
drt_123;689.0;570.0;119.0
drt_9050;61.0;61.0;0.0
drt_9054;84.0;84.0;0.0
drt_9053;123.0;123.0;0.0
drt_9052;961.0;300.0;661.0
drt_9051;423.0;423.0;0.0
drt_131;84.0;84.0;0.0
drt_9058;740.0;740.0;0.0
drt_132;656.0;277.0;379.0
drt_9057;168.0;168.0;0.0
drt_9056;185.0;187.0;-2.0
drt_130;72.0;72.0;0.0
drt_9055;61.0;61.0;0.0
drt_9059;1183.0;1040.0;143.0
drt_139;100.0;100.0;0.0
drt_137;97.0;97.0;0.0
drt_138;66.0;66.0;0.0
drt_135;349.0;174.0;175.0
drt_136;191.0;193.0;-2.0
drt_133;1172.0;630.0;542.0
drt_134;396.0;280.0;116.0
drt_9021;61.0;61.0;0.0
drt_9020;761.0;761.0;0.0
drt_142;250.0;230.0;20.0
drt_9025;61.0;61.0;0.0
drt_143;395.0;269.0;126.0
drt_9024;215.0;215.0;0.0
drt_140;81.0;81.0;0.0
drt_9023;543.0;425.0;118.0
drt_141;993.0;375.0;618.0
drt_9022;763.0;763.0;0.0
drt_9029;748.0;338.0;410.0
drt_9028;61.0;61.0;0.0
drt_9027;346.0;346.0;0.0
drt_9026;371.0;371.0;0.0
drt_148;261.0;263.0;-2.0
drt_149;559.0;361.0;198.0
drt_146;835.0;544.0;291.0
drt_147;83.0;82.0;1.0
drt_144;494.0;298.0;196.0
drt_145;591.0;365.0;226.0
drt_9032;431.0;366.0;65.0
drt_9031;915.0;915.0;0.0
drt_9030;322.0;322.0;0.0
drt_153;75.0;77.0;-2.0
drt_9036;22.0;22.0;0.0
drt_154;90.0;90.0;0.0
drt_9035;563.0;563.0;0.0
drt_151;188.0;190.0;-2.0
drt_9034;848.0;670.0;178.0
drt_152;102.0;102.0;0.0
drt_9033;162.0;162.0;0.0
drt_150;438.0;438.0;0.0
drt_9039;134.0;136.0;-2.0
drt_9038;657.0;478.0;179.0
drt_9037;83.0;83.0;0.0
drt_159;155.0;155.0;0.0
drt_157;967.0;200.0;767.0
