departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
56798.0;12052000_12052000_666;taxi256;1497;454832.71;5734399.83;1657;457258.94;5739745.83;703.0;58651.0;1150.0;14334.62;7534.32;-2.47;57498;58691
56800.0;12052000_12052000_31380;taxi135;6902;454428.85;5730870.04;10313;452709.18;5729514.87;634.0;57894.0;460.0;3980.13;3503.96;-2;57500;58349.5
56802.0;additional_992;taxi163;7413;453719.79;5733841.5;4001;456180.22;5731951.89;492.0;58490.0;1196.0;14828.41;5144.15;-2;57502;58539
56802.0;12052000_12052000_31638;taxi225;2987;463417.47;5736122.42;4216;457951.43;5730096.66;61.0;57500.0;637.0;11714.15;11714.15;-3.48;57502;58957.5
56802.0;12052000_12052000_26455;taxi294;7217;455768.22;5728543.96;6910;451665.44;5731239.83;185.0;57469.0;482.0;6101.82;7311.51;-2.33;57502;58548
56811.0;12052000_12052000_29638;taxi122;3668;455156.82;5734367.14;10313;452709.18;5729514.87;624.0;58732.0;1297.0;11945.34;7607.18;-2.52;57511;58753.5
56811.0;12052000_12052000_28326;taxi223;10870;455367.59;5730747.98;5158;452448.43;5733007.82;162.0;58113.0;1140.0;14867.19;6854.74;-2.39;57511;58797
56815.0;12052000_12052000_19675;taxi6;7828;453498.02;5734591.86;644;452946.29;5736253.2;600.0;57876.0;461.0;4106.74;3039.61;-2;57515;58354
56816.0;additional_1427;taxi122;10209;455426.05;5733879.6;3254;453674.29;5732225.92;440.0;58231.0;975.0;9063.64;2853.37;-2;57516;58305.5
56820.0;12052000_12052000_2852;taxi268;1292;453833.44;5732213.57;10012;454264.79;5733319.4;671.0;57598.0;107.0;1601.96;1601.96;-2;57520;58180.5
56822.0;additional_895;taxi59;3564;454302.6;5734863.29;7154;453188.31;5731000.11;577.0;58522.0;1123.0;10851.3;4738.26;-2;57522;58556
56824.0;12052000_12052000_25997;taxi19;4803;454595.25;5737359.79;7243;454697.79;5743590.91;202.0;58708.0;1682.0;16597.56;8174.36;-2.81;57524;59030.5
56826.0;additional_1630;taxi122;6223;455061.74;5734312.71;4525;453220.42;5730405.01;684.0;58518.0;1008.0;10262.75;6330.57;-2.16;57526;58611
56828.0;12052000_12052000_19915;taxi194;6930;457336.89;5736261.3;321;455101.66;5729733.75;651.0;58859.0;1380.0;19776.58;9116.38;-2.91;57528;58904
56828.0;12052000_12052000_13152;taxi206;5293;456634.67;5737034.23;608;457652.76;5740334.3;239.0;57771.0;704.0;5639.99;4197.71;-2;57528;58383.5
56829.0;12052000_12052000_21825;taxi256;6835;456607.87;5732008.95;608;457652.76;5740334.3;221.0;58495.0;1445.0;18602.2;11598.89;-3.51;57529;59058
56834.0;12052000_12052000_28797;taxi234;5831;456065.69;5732049.27;612;457638.35;5740246.26;657.0;58810.0;1319.0;16372.16;10309.84;-3.15;57534;58922
56834.0;12052000_12052000_27259;taxi191;4212;457710.84;5730077.32;7004;454624.34;5730726.24;420.0;58031.0;777.0;6933.86;3556.1;-2;57534;58368.5
56835.0;additional_1207;taxi91;5731;453600.35;5734434.03;4545;456686.17;5736360.08;337.0;57722.0;550.0;5282.78;6877.73;-2.32;57535;58695
56836.0;12052000_12052000_18982;taxi102;2318;453172.74;5733018.82;1756;455760.85;5734792.38;392.0;58398.0;1170.0;17648.91;4194.43;-2;57536;58406.5
56838.0;12052000_12052000_30896;taxi269;9487;456855.81;5732626.98;5831;456065.69;5732049.27;195.0;58251.0;1218.0;8713.84;1626.66;-2;57538;58312.5
56842.0;12052000_12052000_27318;taxi240;8433;455710.18;5728784.8;8276;455002.43;5730161.69;457.0;57724.0;425.0;7390.49;1951.17;-2;57542;58213
56843.0;12052000_12052000_26331;taxi40;1756;455760.85;5734792.38;4477;456592.9;5734704.22;518.0;57488.0;127.0;1296.9;1296.9;-2;57543;58233.5
56845.0;12052000_12052000_12339;taxi3;3837;451286.72;5733807.06;4631;454250.18;5733396.84;222.0;57943.0;876.0;9485.48;4056.87;-2;57545;58475.5
56846.0;12052000_12052000_21876;taxi186;5777;453940.74;5730561.62;9222;456949.9;5730089.4;664.0;58079.0;569.0;5045.2;3670.89;-2;57546;58458.5
56847.0;additional_53;taxi223;3469;454828.06;5733768.23;2819;452122.48;5733822.25;668.0;58551.0;1036.0;10062.64;5207.94;-2;57547;58575
56847.0;12052000_12052000_13926;taxi80;295;454678;5734801.48;5777;453940.74;5730561.62;88.0;58604.0;1669.0;18174.71;6784.42;-2.27;57547;58662
