departureTime;personId;vehicleId;fromLinkId;fromX;fromY;toLinkId;toX;toY;waitTime;arrivalTime;inVehicleTravelTime;travelDistance_m;directTravelDistance_m;fareForLeg;latestDepartureTime;latestArrivalTime
27173.0;12052000_12052000_26298;taxi183;6692;456163.65;5728351.45;6910;451665.44;5731239.83;534.0;28881.0;1174.0;12787.5;7951.85;-2.51;28373;28998.5
27174.0;12052000_12052000_7755;taxi255;3157;451649.23;5732985.58;10126;454276.19;5737842.91;97.0;28039.0;768.0;8531;7720.16;-2.68;28374;29326.5
27175.0;12052000_12052000_7664;taxi255;4803;454595.25;5737359.79;10355;454504.97;5735481.45;781.0;28521.0;565.0;4761.41;3243.52;-2;28375;28766.5
27175.0;12052000_12052000_2326;taxi37;10759;455594.49;5729078.32;7521;457507.25;5734746.26;1176.0;29256.0;905.0;12129.27;10244.2;-3.17;28375;29311
27175.0;12052000_12052000_12181;taxi169;3222;453662.54;5732180.51;5998;453903.04;5732751.57;24.0;28367.0;1168.0;13775.16;1165.81;-2;28375;28594
27176.0;12052000_12052000_25297;taxi215;3244;453372.36;5734987.2;1602;453129.59;5731903.13;215.0;28386.0;995.0;9341.01;4145.98;-2;28376;28827.5
27176.0;12052000_12052000_21327;taxi255;4803;454595.25;5737359.79;4070;456284.12;5731562.14;780.0;29225.0;1269.0;11825.44;8959.36;-2.94;28376;29345
27181.0;12071000_12052000_52376;taxi289;5614;448669.09;5732621.58;1009;458442.85;5731710.66;459.0;29826.0;2186.0;24511.14;16050.96;-4.72;28381;29890
27181.0;12052000_12052000_20050;taxi64;8835;451937.18;5734266.62;5624;457565.52;5740340.55;728.0;29390.0;1481.0;17495.59;10941.62;-3.37;28381;29407
27182.0;12052000_12052000_23803;taxi265;3273;453731.36;5732824.84;4762;458179.96;5734926.05;1158.0;28915.0;575.0;7459.2;6235.73;-2.15;28382;28980.5
27185.0;12052000_12052000_9490;taxi289;7630;452491.37;5734471.48;867;456589.13;5736458.21;880.0;28965.0;900.0;8872.53;6334.36;-2.32;28385;29210
27187.0;12052000_12052000_21747;taxi267;3095;453469.9;5731980.2;1148;454895.04;5735034.93;922.0;28735.0;626.0;6586;5271.16;-2;28387;28883.5
27188.0;12052000_12052000_24759;taxi50;8213;454752.89;5735769.62;6714;453364.65;5737549.46;253.0;28630.0;1189.0;10500.12;3459.9;-2;28388;28803.5
27191.0;12052000_12052000_30519;taxi200;10635;454515.35;5735709.57;7687;454465.74;5734072.57;1108.0;28665.0;366.0;2561.01;2957.8;-2;28391;28715
27193.0;12052000_12052000_19652;taxi183;10261;455676.73;5726131.6;7632;454125.91;5732910.17;121.0;28536.0;1222.0;12243.47;8073.48;-2.57;28393;29077
27194.0;12052000_12052000_24479;taxi189;1663;457258.33;5739209.21;8359;455979.73;5731766.81;105.0;28606.0;1307.0;13753.81;9256.77;-2.89;28394;29204
27196.0;12052000_12052000_14511;taxi32;7970;454411.58;5736762.41;10261;455676.73;5726131.6;220.0;29230.0;1814.0;20233.88;12093.27;-3.6;28396;29425
27197.0;additional_1085;taxi255;10171;454032.89;5737261.51;1150;454902.71;5735024.78;1093.0;28753.0;463.0;4785.2;3478.78;-2;28397;28848.5
27197.0;12052000_12052000_21349;taxi215;1118;453641.26;5731958.62;5333;457419.29;5739223.17;1057.0;29041.0;787.0;13544.45;10673.32;-3.16;28397;29183
27197.0;12052000_12052000_1617;taxi60;1756;455760.85;5734792.38;2979;457619.8;5740765.68;750.0;28837.0;890.0;10514.57;6956.97;-2.26;28397;28956.5
27199.0;additional_409;taxi180;4641;453238.06;5731363.17;8463;452872.42;5734529.46;1197.0;28774.0;378.0;4709.84;4709.84;-2;28399;28964.5
27199.0;12052000_12052000_21803;taxi0;10890;456629.08;5729942.26;5777;453940.74;5730561.62;117.0;27813.0;497.0;4903.28;3844.65;-2;28399;28855
27200.0;12052000_12052000_31280;taxi89;5303;455585.56;5734314.46;2995;454272.65;5736951.33;542.0;28997.0;1255.0;9046.75;4689.37;-2;28400;29030
27201.0;12071000_12052000_51569;taxi180;5616;448998.55;5732935.8;3016;452965.17;5731054.79;568.0;28181.0;412.0;7042.79;7042.79;-2.32;28401;29019
27202.0;12052000_12052000_21974;taxi135;1690;453639.28;5734952.71;8391;457792.17;5736321.3;61.0;28829.0;1566.0;15287.7;7016.48;-2.39;28402;29138.5
27210.0;12052000_12052000_19742;taxi32;1369;454854.86;5731082.9;5777;453940.74;5730561.62;1185.0;28616.0;221.0;2276.16;2276.16;-2;28410;28741.5
27214.0;12052000_12052000_18928;taxi180;4629;450307.33;5733625.69;9222;456949.9;5730089.4;293.0;29323.0;1816.0;23581.1;10049.02;-3.12;28414;29330.5
27216.0;12052000_12052000_16511;taxi67;10012;454264.79;5733319.4;1292;453833.44;5732213.57;1046.0;28408.0;146.0;2375.86;2375.86;-2;28416;28635
27224.0;12052000_12052000_22791;taxi183;9431;456521.25;5728603.54;1828;454459.98;5730206.94;345.0;27926.0;357.0;3854.94;3678.97;-2;28424;28845.5
27229.0;12052000_12052000_23791;taxi259;7671;455919.24;5734808.01;9487;456855.81;5732626.98;375.0;28263.0;659.0;7006.38;4528.79;-2;28429;28880.5
27230.0;12052000_12052000_9624;taxi292;8349;457779.44;5730361.03;2876;456018.55;5730799.16;322.0;27933.0;381.0;3463.59;2707.26;-2;28430;28764.5
27233.0;12052000_12052000_22676;taxi218;6887;454353.61;5732593.23;5495;455099.69;5736877.55;293.0;29066.0;1540.0;12473.35;6344.55;-2.23;28433;29124.5
27234.0;additional_314;taxi218;2932;453339.61;5732388.85;7688;454324.8;5734036.23;510.0;28330.0;586.0;4471.71;2714.66;-2;28434;28740
27240.0;12052000_12052000_5344;taxi93;4255;457547.48;5739591.28;604;457668.36;5740571.42;858.0;28576.0;478.0;5009.73;2090.62;-2;28440;28737
