person;distance;unsharedDistance;distanceDetour;time;unsharedTime;timeDetour
additional_2134;7376.488474851204;4023.737559711199;1.8332429402728359;1052.0;277.0;3.7978339350180503
additional_1637;7583.841591737905;3604.177106050592;2.104181167736281;1079.0;219.0;4.926940639269406
additional_641;11957.77865955309;5150.664742365856;2.321599105683691;1553.0;383.0;4.054830287206267
additional_359;10535.564719129206;5524.543145464699;1.907047232996676;1736.0;445.0;3.901123595505618
additional_1620;3390.316577648271;2390.399702073583;1.4183053046347427;523.0;197.0;2.6548223350253806
additional_798;8558.337981469453;6309.83120986208;1.3563497495928296;1153.0;356.0;3.2387640449438204
additional_1506;7170.082349956725;3961.98878465872;1.8097179824738816;1542.0;298.0;5.174496644295302
additional_1513;4805.345113693767;4118.363110758451;1.1668094785378942;990.0;297.0;3.3333333333333335
additional_44;11120.507001009988;6582.90988542288;1.689299594642046;1308.0;484.0;2.7024793388429753
additional_517;6453.741086682834;4071.306953325592;1.5851767407051396;1512.0;271.0;5.5793357933579335
additional_1219;9107.565829576242;4223.071953934807;2.1566210400678476;1231.0;338.0;3.6420118343195265
additional_1815;6285.948875844842;4555.9010469589075;1.3797377974310379;1145.0;356.0;3.216292134831461
additional_343;11866.883179863835;4610.62269289062;2.573813554113212;1554.0;328.0;4.737804878048781
additional_2223;9156.141394784425;3412.6495445265623;2.6830007814513688;1468.0;284.0;5.169014084507042
additional_1299;12086.386865535173;6633.887990681756;1.8219160291087566;1559.0;417.0;3.738609112709832
additional_2076;8016.902303371729;3825.583426274668;2.0956025290967304;1094.0;230.0;4.756521739130434
additional_290;6392.1632900648365;2937.1734364563968;2.1762975283396173;1164.0;303.0;3.8415841584158414
additional_1324;5952.884388911602;3290.647083114264;1.80903154867577;1267.0;229.0;5.532751091703057
additional_161;3510.9358922026704;3510.9358922026704;1.0;350.0;251.0;1.3944223107569722
12052000_12052000_13084;16301.442096028153;8803.50186253413;1.8516997384192866;2148.0;692.0;3.1040462427745665
additional_464;4989.16657692617;4147.916441693631;1.2028127005588978;1383.0;264.0;5.238636363636363
additional_1203;6853.1145199428665;4154.168255003727;1.6496959437519747;1133.0;280.0;4.046428571428572
additional_2348;12496.511766929327;4340.004466374667;2.8793776282373345;1552.0;311.0;4.990353697749196
additional_583;5274.872170636823;3126.734623266703;1.6870226629997214;1018.0;238.0;4.277310924369748
additional_208;2909.28060818084;2909.28060818084;1.0;499.0;236.0;2.114406779661017
additional_2086;8506.135111189065;4147.304650301133;2.0510032004934677;1395.0;299.0;4.665551839464883
additional_1868;2840.007949742587;2840.007949742587;1.0;852.0;239.0;3.564853556485356
additional_1888;7271.0722556368955;2849.2799618693602;2.551898147231021;1531.0;259.0;5.911196911196911
additional_1181;2675.5535217456363;2429.8926319655584;1.1010994833880214;1186.0;189.0;6.275132275132275
12071000_12052000_51003;20411.46723706957;13905.834190656315;1.4678347920173358;2537.0;936.0;2.7104700854700856
additional_1230;11770.192953050451;6407.48642574143;1.8369438764263142;1655.0;389.0;4.254498714652956
additional_811;9542.239657748192;6937.547645752963;1.3754485223016484;1134.0;442.0;2.565610859728507
additional_1996;9348.794351594339;5787.312204734573;1.6153948535809306;1523.0;328.0;4.6432926829268295
additional_1802;5479.794102166682;2860.7833798424567;1.9154872545674724;733.0;197.0;3.720812182741117
additional_2354;7218.7997810706;3618.414451462969;1.9950173972337393;880.0;235.0;3.74468085106383
additional_1228;11048.249499502783;5044.331869952037;2.190230497187298;1449.0;340.0;4.261764705882353
additional_206;9542.50695864022;6494.996275800568;1.4692089961920756;1145.0;422.0;2.713270142180095
additional_2308;14265.128180728256;6859.11656879216;2.0797325774622664;1789.0;402.0;4.4502487562189055
additional_782;2344.582679636255;2344.582679636255;1.0;669.0;204.0;3.2794117647058822
additional_1370;9244.693440387126;4711.924954099708;1.961978072749989;1621.0;341.0;4.75366568914956
additional_1981;10864.088122715362;3668.376719697965;2.961551921420397;1519.0;279.0;5.444444444444445
additional_2163;14097.493935041364;5453.861130476473;2.5848648503834837;1420.0;302.0;4.701986754966887
additional_1803;7647.841540023705;2683.0406958336284;2.850438143521151;1098.0;206.0;5.330097087378641
additional_2355;5183.28613338976;4497.094508875625;1.1525855467702186;793.0;351.0;2.259259259259259
additional_1354;8463.23789318455;4428.280928820778;1.9111790848911328;1201.0;374.0;3.2112299465240643
additional_1951;9671.41850736069;3294.0357780782665;2.936039302221233;1433.0;276.0;5.192028985507246
additional_1948;9299.309863197921;4673.735173219613;1.9896955044613431;1393.0;328.0;4.246951219512195
additional_963;5343.392798616062;1787.3803898829492;2.989510698931852;1029.0;182.0;5.653846153846154
additional_205;3572.576064464605;2099.5853405008966;1.7015626826639485;695.0;174.0;3.9942528735632186
additional_211;6370.490061496359;4586.848586408924;1.3888598983564573;912.0;321.0;2.8411214953271027
additional_2261;9494.391998307701;6333.393229146619;1.499100348706282;1097.0;405.0;2.708641975308642
additional_952;12129.74968033013;5451.6491954905;2.2249688571971262;1687.0;350.0;4.82
additional_2353;8765.490612631831;2772.729473529022;3.161321974002554;1275.0;201.0;6.343283582089552
additional_2203;3437.2827747758392;3437.2827747758392;1.0;793.0;257.0;3.085603112840467
